注意事项,#genre#
四川经济m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/SCTV-2-H265_4000.m3u8
四川文化m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/SCTV-3-H265_4000.m3u8
四川新闻m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/SCTV-4H265_4000.m3u8
四川影视m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/SCTV-5-scysH265_4000.m3u8
四川科教m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/SCTV-ggSCTV-8_4000.m3u8
四川乡村m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/SCTV-kjSCTV-9-_4000.m3u8
峨嵋电影m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/emdygqH265_4000.m3u8
峨眉电影4Km,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/emdy4k_8000.m3u8
成都新闻m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/CDTV-1_4000.m3u8
成都经济m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/CDTV-2_4000.m3u8
成都都市m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/CDTV-3_4000.m3u8
成都影视m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/CDTV-4_4000.m3u8
成都公共m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/CDTV-5_4000.m3u8
成都购物m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/mrgw_4000.m3u8
成都高新m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/cdgxdstgq_2000.m3u8
CCTV4Km,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/ys4Kcq_2000.m3u8
CHC影迷电影m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/lnwsCHC-HDH265_4000.m3u8
CHC动作电影m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/wqCHCdzdyH265_4000.m3u8
CHC家庭影院m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/jbtygqCHCjtyyH265_4000.m3u8
中央新影-老故事m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/lgs_2000.m3u8
中央新影-中学生m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/zxs_4000.m3u8
中央新影-发现之旅m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/fxzl_2000.m3u8
书画频道m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/sh_4000.m3u8
中国天气m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/zgqx_4000.m3u8
重温经典m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/CWJD_4000.m3u8
CETV1m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/CETV-1H264_4000.m3u8
CETV2m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/CETV-2_4000.m3u8
CETV4m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/CETV-4H264_2000.m3u8
四海钓鱼m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/shdy_4000.m3u8
车迷m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/cmpdH264_2000.m3u8
证劵服务m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/jz_2000.m3u8
聚鲨环球精选m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/hqgw_4000.m3u8
动漫秀场m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/yybb-dmxc-H265_4000.m3u8
都市剧场m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/yxfydsjcHDH265_4000.m3u8
法治天地m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/fztx_4000.m3u8
欢笑剧场m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/hxjc-4k_8000.m3u8
乐游m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/qjs-HDH265_4000.m3u8
魅力足球m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/mlyy_4000.m3u8
生活时尚m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/shssH265_4000.m3u8
新视觉m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/ycxsjH265_4000.m3u8
汽摩m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/qmpdH264_2000.m3u8
家有购物m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/jygw_4000.m3u8
家庭理财m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/jtlc_4000.m3u8
优购物m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/ygw_4000.m3u8
凤凰中文m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/test1_4000.m3u8
凤凰资讯m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/test2_4000.m3u8
梨园频道m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/ly_4000.m3u8
武术世界m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/wssj_4000.m3u8
文物宝库m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/wwbk_4000.m3u8
茶频道m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/cpd_4000.m3u8
金鹰纪实m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/jyjsHDH265_4000.m3u8
北京纪实科教m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/bjjs_2000.m3u8
快乐垂钓m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/fyzqklcdHDH265_4000.m3u8
先锋乒羽m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/xfpy_4000.m3u8
财富天下m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/cftx_4000.m3u8
天元围棋m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/tywq_2000.m3u8
精品导视m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/jpdsH265_4000.m3u8
精品导视2m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/jpdsgq-hkkp_4000.m3u8
川网导视m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/cwdsHDH264_4000.m3u8
东方财经m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/dfcj_4000.m3u8
山东教育m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/sdjy_4000.m3u8
青羊电视m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/qyzh_4000.m3u8
央广购物m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/yggw_2000.m3u8
崇州m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/czyt_4000.m3u8
大邑m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/dyytH265_4000.m3u8
都江堰综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/djyzh_4000.m3u8
金牛综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/jnyx_2000.m3u8
金堂m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/jtzhpd_2000.m3u8
简阳新闻m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/jyxwzh_2000.m3u8
龙泉新闻m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/lqxw_2000.m3u8
郫都新闻m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/pxds1_2000.m3u8
蒲江综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/pjxw_4000.m3u8
彭州综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/pzxwzh_2000.m3u8
青白江综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/qbjxwzh_2000.m3u8
邛崃综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/qlds1t_2000.m3u8
双流综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/slgq_2000.m3u8
温江新闻m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/wjytH264_2000.m3u8
新都综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/xdzhpd_2000.m3u8
新津综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/xjzh_4000.m3u8
绵阳新闻m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/myytH265_4000.m3u8
绵阳科技m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/myetH265_4000.m3u8
安州综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/azgq_2000.m3u8
北川综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/bcxwHD_2000.m3u8
涪城综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/fcgq_2000.m3u8
江油综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/jyxwHD_2000.m3u8
平武综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/pwgq_4000.m3u8
盐亭综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/ytzh_2000.m3u8
梓潼综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/ztgq_2000.m3u8
攀枝花新闻m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/pzhytH265_4000.m3u8
攀枝花文旅m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/pzhggpd_2000.m3u8
攀钢新闻m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/pgxwzh_2000.m3u8
米易综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/myxwzh_2000.m3u8
盐边综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/ybtgq_2000.m3u8
仁和新闻m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/rhxwH264_2000.m3u8
广元综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/gyzhH265_4000.m3u8
广元文化生活m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/gyggH265_4000.m3u8
朝天综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/ctxwzh_2000.m3u8
苍溪综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/cxxwgqH265_4000.m3u8
剑阁综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/jgxwzhH265_4000.m3u8
利州综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/lzxwzh_2000.m3u8
青川综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/qcxwzhH265_4000.m3u8
旺苍新闻m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/wcxwzhH265_4000.m3u8
昭化综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/zhxwzh_2000.m3u8
古蔺新闻m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/glxwzhgq_2000.m3u8
合江新闻m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/hjxw_2000.m3u8
泸县综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/lxxwzh_2000.m3u8
纳溪m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/nxxw_2000.m3u8
叙永综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/xyxw_2000.m3u8
德阳新闻m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/dyxwgq-HD-_2000.m3u8
德阳文旅m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/dygggq-HD-_2000.m3u8
广汉综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/ghxwzh_2000.m3u8
旌阳综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/jyxwgq-HD-_2000.m3u8
罗江综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/ljxwzh_2000.m3u8
绵竹综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/mzxwzh_2000.m3u8
中江新闻m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/zjxwzh_2000.m3u8
宜宾新闻m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/ybytH264_2000.m3u8
宜宾公共m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/ybetH264_2000.m3u8
宜宾导视m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/ybds_2000.m3u8
珙县新闻m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/gxzh_2000.m3u8
江安综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/jat_2000.m3u8
南溪综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/nxt_2000.m3u8
屏山新闻m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/psxwzh_2000.m3u8
兴文综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/xwt_2000.m3u8
叙州新闻m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/ybx_2000.m3u8
筠连新闻m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/ylyt_2000.m3u8
长宁综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/znzh_2000.m3u8
宁新综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/snxwzhHDH265_4000.m3u8
遂宁文化m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/sngggq_2000.m3u8
安居综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/ajxw_2000.m3u8
大英新闻m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/dyxwzhH265_4000.m3u8
蓬溪新闻m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/pxxw_2000.m3u8
乐山新闻m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/lsxwzh_4000.m3u8
乐山文旅m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/lsggpd_4000.m3u8
峨边综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/ebdst_2000.m3u8
夹江新闻m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/jjxw_2000.m3u8
金口河综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/jkhdst_2000.m3u8
井研新闻m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/jyxwzh162_2000.m3u8
马边综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/mbxwzh_2000.m3u8
沐川综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/mcxw_2000.m3u8
犍为新闻m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/qwxwzh_2000.m3u8
沙湾融媒m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/swxwzh_2000.m3u8
五通桥综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/wtqxwzh_2000.m3u8
内江综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/njzh_4000.m3u8
内江公共m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/njgg_4000.m3u8
东兴综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/dxxwzh_4000.m3u8
隆昌综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/lcxw_2000.m3u8
资中综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/zzzh_2000.m3u8
南充综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/ncxwzh_2000.m3u8
南充科教m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/nckj_4000.m3u8
阆中综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/lzxw_2000.m3u8
南部综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/nbxw_2000.m3u8
蓬安综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/pazh_2000.m3u8
西充新闻m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/xczh_2000.m3u8
仪陇新闻m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/ylxw_2000.m3u8
营山综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/ysxw_2000.m3u8
达州新闻m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/dzxwzh_2000.m3u8
达州文化m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/dzgg_2000.m3u8
达州导视m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/dzds_2000.m3u8
达川新闻m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/dcxwzh_2000.m3u8
大竹新闻m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/dzxwzh137_2000.m3u8
开江新闻m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/kjxwzh_2000.m3u8
渠县新闻m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/qxxwzh_2000.m3u8
通川综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/xcxwzhH264_2000.m3u8
万源综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/wyxwzh_2000.m3u8
宣汉新闻m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/xhxwzh_2000.m3u8
雅安新闻m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/yazh_2000.m3u8
雅安公共m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/yagg_2000.m3u8
雅安雨城m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/ycpd_2000.m3u8
宝兴综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/bxdst_2000.m3u8
汉源新闻m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/hyxwzh_2000.m3u8
芦山新闻m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/lszh_2000.m3u8
名山综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/msdstH265_2000.m3u8
石棉综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/smxwzh_2000.m3u8
天全新闻m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/tqzh_2000.m3u8
荥经综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/xjdst_2000.m3u8
广安公共m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/gagg_2000.m3u8
广安区综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/gaqxw_2000.m3u8
华蓥综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/hyxw_2000.m3u8
邻水综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/lsxw_2000.m3u8
前锋综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/qfxw_2000.m3u8
武胜综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/wsxw_2000.m3u8
岳池综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/ycxw_2000.m3u8
巴中综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/bzytH265_4000.m3u8
巴中文旅m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/bzetH264_2000.m3u8
巴州电视m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/bzxw_4000.m3u8
恩阳新闻m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/eyxw_2000.m3u8
南江综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/njxw_2000.m3u8
平昌综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/pcxw_2000.m3u8
通江综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/tjxwH265_4000.m3u8
眉山综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/msxwzhgq_2000.m3u8
眉山文旅乡村m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/msgg_2000.m3u8
丹棱新闻m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/dlxwzhH265_4000.m3u8
洪雅新闻m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/hyzh_2000.m3u8
彭山综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/pszh_2000.m3u8
青神综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/qszh_2000.m3u8
仁寿综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/msrszh_2000.m3u8
凉山新闻m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/lsxwHDH265_4000.m3u8
凉山彝语m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/yyzh_2000.m3u8
德昌综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/dcxw_4000.m3u8
会理新闻m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/hlyt_4000.m3u8
木里综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/mltHD_4000.m3u8
冕宁综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/mnxw_2000.m3u8
宁南综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/nnt_4000.m3u8
普格新闻m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/pgt_4000.m3u8
西昌综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/xctHD_2000.m3u8
喜德综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/xdxw_4000.m3u8
越西综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/yxt_4000.m3u8
资阳新闻m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/zyxwzh_2000.m3u8
雁江综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/yjxw_2000.m3u8
安岳新闻m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/ayxwzh_4000.m3u8
乐至综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/lezhixwzh_4000.m3u8
自贡新闻m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/zgxw_4000.m3u8
自贡文化生活m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/zggg_4000.m3u8
富顺综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/fszh_2000.m3u8
荣县综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/rxzh_2000.m3u8
甘孜新闻m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/gzxwzh_2000.m3u8
泸定综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/ldxw_4000.m3u8
康定综合m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/gzkdxwzh_2000.m3u8
黑水新闻m,http://leireese.top:9557/edge-cache02.live3.omd.sc96655.com/live/hsxwzhpdH264_2000.m3u8
